shipment_id,shipper_id,shipper_name,shipper_address,shipper_city,shipper_state,shipper_zip,shipper_latitude,shipper_longitude,waste_description,waste_epa_codes,weight,manifest_file
1393,MID980991566,"US LIQUIDS OF DETROIT, INC.",1923 FREDERICK STREET,DETROIT,MI,48211,42.365972,-83.047607,CONTAMINATED SOIL/TREATMENT RESIDUALS,Dxxx; F001; F002; F006; F007; F008; F009; F019; F037; F039; K061; K088; K171; P030; P106,196014,group1/waste-manifests-page1393.pdf
1394,OHR000032151,"CLARK REFINING & MARKETING, INC. - LIMA REFINERY",1150 S. METCALF STREET,LIMA,OH,45804,40.721665,-84.113292,SOIL/SOLID/DEBRIS CONTAMINATED WITH ORGANIC/INORGANIC COMPOUNDS,Dxxx; F001; F002; F037; F038; K048; K049; K050; K051; K052; K169; K170,1606233.888,group1/waste-manifests-page1394.pdf
1395,NYD082785429,CHEMICAL POLLUTION CONTROL INC,120 SOUTH FOURTH STREET,BAY SHORE,NY,11706,40.762624,-73.291385,"TOXIC LIQUID, ORGANIC",Dxxx; F027; P001; P002; P105; Uxxx,1776.7512,group1/waste-manifests-page1395.pdf
1396,OHD004178612,GENERAL ENVIRONMENTAL MANAGEMENT,2655 TRANSPORT ROAD,CLEVELAND,OH,44115,41.485586,-81.672775,PLANT SOLIDS - WASTEWATER TREATMENT SLUDGES AND TANK BOTTOMS CLEANOUTS,Dxxx; Fxxx; K001; K048; K049; K050; K051; K052; K169; K171; K172; Uxxx,182564.928,group1/waste-manifests-page1396.pdf
1397,OHD004178612,GENERAL ENVIRONMENTAL MANAGEMENT,2655 TRANSPORT ROAD,CLEVELAND,OH,44115,41.485586,-81.672775,PLANT SOLIDS - WASTEWATER TREATMENT SLUDGES,Dxxx; Fxxx; K001; K048; K049; K050; K051; K052; Uxxx,51528.96,group1/waste-manifests-page1397.pdf
1398,NCD000648451,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,NC,27320,36.322562,-79.649068,ACIDS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,63481.32,group1/waste-manifests-page1398.pdf
1399,NCD000648451,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,NC,27320,36.322562,-79.649068,ALKALINE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,20789.3952,group1/waste-manifests-page1399.pdf
1400,NCD000648451,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,NC,27320,36.322562,-79.649068,MISCELLANEOUS HAZARDOUS MATERIALS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,44225.0928,group1/waste-manifests-page1400.pdf
1401,NCD000648451,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,NC,27320,36.322562,-79.649068,IGNITABLE LIQUIDS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,65354.688,group1/waste-manifests-page1401.pdf
1402,NCD000648451,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,NC,27320,36.322562,-79.649068,OXIDIZING MATERIAL,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,19506.1608,group1/waste-manifests-page1402.pdf
1403,NCD000648451,CLEAN HARBORS INC,208 WATLINGTON INDUSTRIAL DRIVE,REIDSVILLE,NC,27320,36.322562,-79.649068,PESTICIDES,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,11867.5368,group1/waste-manifests-page1403.pdf
1404,MDD980555189,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,MD,21230,39.272189,-76.630351,"DEBRIS, INORGANIC",Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,107047.83,group1/waste-manifests-page1404.pdf
1405,MDD980555189,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,MD,21230,39.272189,-76.630351,INORGANIC SOLID WASTE FROM WASTE TRANSFER SITE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,816.4665,group1/waste-manifests-page1405.pdf
1406,MDD980555189,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,MD,21230,39.272189,-76.630351,BLENDED/BULKED NON-HALOGENATED RICH ORGANIC LIQUIDS AND SLURRIES,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1406.pdf
1407,MDD980555189,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,MD,21230,39.272189,-76.630351,INORGANIC SLUDGES AND SLURRIES WASTE FROM WASTE TRANSFER SITE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1407.pdf
1408,MDD980555189,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,MD,21230,39.272189,-76.630351,NON-HALOGENATED ORGANIC LIQUIDS AND SLURRIES,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,485802,group1/waste-manifests-page1408.pdf
1409,MDD980555189,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,MD,21230,39.272189,-76.630351,INORGANIC MIXTURE OF ACIDIC SOLIDS AND SLUDGES,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,205,group1/waste-manifests-page1409.pdf
1410,MDD980555189,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,MD,21230,39.272189,-76.630351,HALOGENATED/NON-HALOGENATED PESTICIDES AND HERBICIDES,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,807,group1/waste-manifests-page1410.pdf
1411,MDD980555189,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,MD,21230,39.272189,-76.630351,LEAN WATER FLAMMABLE LIQUIDS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1411.pdf
1412,MDD980555189,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,MD,21230,39.272189,-76.630351,LEAN WATER (NEUTRAL),Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1412.pdf
1413,MDD980555189,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,MD,21230,39.272189,-76.630351,ALKALINE LEAN WATER,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1413.pdf
1414,MDD980555189,CLEAN HARBORS INC,1910 RUSSELL STREET,BALTIMORE,MD,21230,39.272189,-76.630351,MIXED ACIDS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1414.pdf
1415,OHD005057542,BP OIL COMPANY - TOLEDO REFINERY,4001 CEDAR POINT ROAD,OREGON,OH,43616,41.673559,-83.458005,No description available,D001,46183,group1/waste-manifests-page1415.pdf
1416,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,BLENDED/BULKED NON-HALOGENATED RICH ORGANIC LIQUIDS AND SLURRIES,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1416.pdf
1417,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,BLENDED/BULKED NON-HALOGENATED LEAN ORGANIC LIQUIDS AND SLURRIES,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1417.pdf
1418,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,NEUTRALIZED SLUDGES AND RESIDUES FROM METAL FINISHING WASTE TREATMENT PROCESSES,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1052669.066,group1/waste-manifests-page1418.pdf
1419,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,"DEBRIS, INORGANIC",Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,11548.656,group1/waste-manifests-page1419.pdf
1420,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,LEAN WATER (NEUTRAL),Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1420.pdf
1421,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,LEAN WATER (TOXIC),Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1421.pdf
1422,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,LEAN WATER (NEUTRAL),Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1422.pdf
1423,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,CHROMIC ACID SLUDGE SOLID,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1632.96,group1/waste-manifests-page1423.pdf
1424,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,NEUTRAL SOLIDS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,7128.324,group1/waste-manifests-page1424.pdf
1425,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,CHROMIC ACID SOLUTION,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1425.pdf
1426,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,ACIDIC SOLID/SLUDGE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,399.168,group1/waste-manifests-page1426.pdf
1427,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,ALKALINE LIQUID,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1427.pdf
1428,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,MIXED ACIDS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1428.pdf
1429,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,CYANIDE SOLUTION,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1429.pdf
1430,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,SOLID OXIDIZERS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,10396.512,group1/waste-manifests-page1430.pdf
1431,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,LIQUID OXIDIZERS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1431.pdf
1432,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,CYANIDE SOLIDS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1455.1488,group1/waste-manifests-page1432.pdf
1433,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,WASTE CORROSIVE LIQUID,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,11553.6456,group1/waste-manifests-page1433.pdf
1434,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,WASTE CORROSIVE LIQUIDS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,45906.588,group1/waste-manifests-page1434.pdf
1435,CTD000604488,CLEAN HARBORS INC,51 BRODERICK ROAD,BRISTOL,CT,6010,41.654281,-72.905694,"WASTE ENVIRONMENTALLY HAZARDOUS SUBSTANCES, LIQUID",Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,30759.5232,group1/waste-manifests-page1435.pdf
1436,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,BLENDED/BULKED NON-HALOGENATED RICH ORGANIC LIQUIDS AND SLURRIES,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1436.pdf
1437,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,BLENDED/BULKED NON-HALOGENATED LEAN ORGANIC LIQUIDS AND SLURRIES,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1437.pdf
1438,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,"BLENDED/BULKED NON-HALOGENATED, CORROSIVE LIQUIDS AND SLURRIES",Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1438.pdf
1439,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,INORGANIC SOLID WASTE FROM WASTE TRANSFER SITE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,144743.76,group1/waste-manifests-page1439.pdf
1440,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,ORGANIC SOLID WASTE FROM WASTE TRANSFER SITE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,789758.424,group1/waste-manifests-page1440.pdf
1441,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,INORGANIC SLUDGES AND SLURRIES WASTE FROM WASTE TRANSFER SITE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1441.pdf
1442,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,ORGANIC SLUDGES AND SLURRIES WASTE FROM WASTE TRANSFER SITE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,394533.5688,group1/waste-manifests-page1442.pdf
1443,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,INORGANIC SOLID WASTE FROM WASTE TRANSFER SITE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,143745.84,group1/waste-manifests-page1443.pdf
1444,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,ORGANIC SOLID WASTE FROM WASTE TRANSFER SITE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,52164,group1/waste-manifests-page1444.pdf
1445,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,INORGANIC SLUDGES AND SLURRIES WASTE FROM WASTE TRANSFER SITE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,101445.372,group1/waste-manifests-page1445.pdf
1446,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,HYDROLYSIS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1446.pdf
1447,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,NON-HALOGENATED ORGANIC SOLID WASTE AND RESIDUES FROM TRANSFER SITE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1447.pdf
1448,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,BLENDED/BULKED NON-HALOGENATED RICH ORGANIC LIQUIDS AND SLURRIES,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,48453.552,group1/waste-manifests-page1448.pdf
1449,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,SLOP OIL EMULSIONS SOLIDS FROM PETROLEUM REFINING,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,33294.24,group1/waste-manifests-page1449.pdf
1450,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,SLOP OIL EMULSIONS LIQUIDS AD SLURRIES FROM PETROLEUM REFINING,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,368459.28,group1/waste-manifests-page1450.pdf
1451,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,SPENT NON-HALOGENATED LIQUID AND RESIDUES WITH DEBRIS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1451.pdf
1452,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,CHROMIC ACID SLUDGE SOLID,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1452.pdf
1453,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,MIXED ACIDS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1453.pdf
1454,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,CYANIDE SOLUTION,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1454.pdf
1455,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,SOLID OXIDIZERS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,20486.844,group1/waste-manifests-page1455.pdf
1456,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,LIQUID OXIDIZERS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1456.pdf
1457,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,CYANIDE SOLIDS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1457.pdf
1458,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,TOXIC MATERIAL (LIQUIDS),Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1458.pdf
1459,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,IGNITABLE MATERIALS (LIQUIDS),Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1459.pdf
1460,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,POISONOUS MATERIALS (LIQUIDS),Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1460.pdf
1461,ILD000608471,CLEAN HARBORS INC,11800 SOUTH STONY ISLAND AVENUE,CHICAGO,IL,60617,41.678958,-87.575407,POISONOUS MATERIALS (SOLIDS),Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1461.pdf
1462,MID980991566,"US LIQUIDS OF DETROIT, INC.",1923 FREDERICK STREET,DETROIT,MI,48211,42.365972,-83.047607,AEROSOLS/COMPRESSED GAS/FLAMMABLE/PAINT/OXIDIZING/TOXIC/CORROSIVE/ENVIRONMENTALLY HAZARDOUS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,204192.576,group1/waste-manifests-page1462.pdf
1463,KYD005009923,CALGON CARBON CORP,"US ROUTE 23, S.",CATLETTSBURG,KY,41129,38.39706,-82.600883,ABATEMENT EQUIPMENT DUST,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,124162.5672,group1/waste-manifests-page1463.pdf
1464,KYD005009923,CALGON CARBON CORP,"US ROUTE 23, S.",CATLETTSBURG,KY,41129,38.39706,-82.600883,MATERIAL FROM PROCESS EQUIPMENT CLEANOUT,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,137186.784,group1/waste-manifests-page1464.pdf
1465,KYD005009923,CALGON CARBON CORP,"US ROUTE 23, S.",CATLETTSBURG,KY,41129,38.39706,-82.600883,MATERIAL FROM PROCESS EQUIPMENT CLEANOUT,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,6885.648,group1/waste-manifests-page1465.pdf
1466,KYD005009923,CALGON CARBON CORP,"US ROUTE 23, S.",CATLETTSBURG,KY,41129,38.39706,-82.600883,SPENT CARBON FINES/DIATOMACEOUS EATH FROM TREATMENT OPERATIONS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,417620.448,group1/waste-manifests-page1466.pdf
1467,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,ORGANIC LIQUIDS AND SLURRIES WASTE FROM WASTE TRANSFER SITE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1467.pdf
1468,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,BLENDED/BULKED NON-HALOGENATED RICH ORGANIC LIQUIDS AND SLURRIES,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1468.pdf
1469,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,BLENDED/BULKED NON-HALOGENATED RICH ORGANIC LIQUIDS AND SLURRIES,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1469.pdf
1470,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,ORGANIC SOLID WASTE FROM WASTE TRANSFER SITE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,852753.9,group1/waste-manifests-page1470.pdf
1471,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,INORGANIC SOLID WASTE FROM WASTE TRANSFER SITE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1,group1/waste-manifests-page1471.pdf
1472,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,ORGANIC SOLID WASTE FROM WASTE TRANSFER FACILITY,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,1256.0184,group1/waste-manifests-page1472.pdf
1473,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,INORGANIC SOLID WASTE FROM WASTE TRANSFER SITE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,189747.2304,group1/waste-manifests-page1473.pdf
1474,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,INORGANIC SLUDGES AND SLURRIES WASTE FROM WASTE TRANSFER SITE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,437807.916,group1/waste-manifests-page1474.pdf
1475,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,INORGANIC SLUDGES AND SLURRIES WASTE FROM WASTE TRANSFER SITE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,5731.6896,group1/waste-manifests-page1475.pdf
1476,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,"VARIOUS CHEMICALS FOR CHEMICAL FIXATION, RECYCLING, INCINERATION, OR LAND FILLING OF WASTE",Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,25877415.06,group1/waste-manifests-page1476.pdf
1477,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,FLAMMABLE LIQUIDS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,544.32,group1/waste-manifests-page1477.pdf
1478,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,PETROLEUM BASED PAINT FROM HOUSEHOLD WASTE COLLECTIONS AND TRANSFER SITE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,81167.184,group1/waste-manifests-page1478.pdf
1479,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,FLAMMABLE LIQUIDS,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,362.88,group1/waste-manifests-page1479.pdf
1480,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,BONDAL ZINCATE,D001,1158.948,group1/waste-manifests-page1480.pdf
1481,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,NON-HALOGENATED ORGANIC SOLID WASTE AND RESIDUES FROM TRANSFER SITE,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,43772.4,group1/waste-manifests-page1481.pdf
1482,NYD049253719,ASHLAND CHEMICAL CO.,3 BROAD STREET,BINGHAMTON,NY,13902,42.178364,-75.877671,CUPOSIT 328Q AQUEOUS SOLUTION,D001,1,group1/waste-manifests-page1482.pdf
1483,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,HALOGENATED RICH ORGANIC LIQUIDS AND SLURRIES,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,4404.456,group1/waste-manifests-page1483.pdf
1484,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,BLENDED/BULKED NON-HALOGENATED RICH ORGANIC LIQUIDS AND SLURRIES,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,395091.9504,group1/waste-manifests-page1484.pdf
1485,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,NON-HALOGENATED ORGANIC MIXTURES OF CAUSTIC LIQUIDS AND SLURRIES,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,4830.84,group1/waste-manifests-page1485.pdf
1486,OHD000816629,"SPRING GROVE RESOURCE RECOVERY, INC.",4879 SPRING GROVE AVENUE,CINCINNATI,OH,45232,39.16859,-84.510912,SLOP OIL EMULSIONS SOLIDS FROM PETROLEUM REFINING,Dxxx; Fxxx; Kxxx; Pxxx; Uxxx,24149.664,group1/waste-manifests-page1486.pdf
